fw_ID,model,S_initial,connectance_initial,prop_basal_initial,mx_tl_initial,mean_FCL_initial,closed_loops_initial,isolated_initial,illogical_initial
atn_67,ATN,15,0.11555555555555555,0.26666666666666666,1.1644444444444444,1.9583333333333333,0,1,3
adbm_67,ADBM,15,0.17777777777777778,0.26666666666666666,1.2355555555555553,4.2063492063492065,0,3,3
niche_67,Niche,15,0.21777777777777776,0.06666666666666667,1.3244444444444443,3.0,0,0,
cascade_67,Cascade,15,0.29333333333333333,0.13333333333333333,1.5466666666666664,5.691124260355029,0,0,
random_67,Random,15,0.2577777777777778,0.0,1.2577777777777777,NaN,21404,0,
maxent_67,MaxEnt,15,0.21777777777777776,0.13333333333333333,1.862222222222222,4.15,274,0,
ltm_68,LTM,15,0.26222222222222225,0.0,1.6177777777777778,NaN,506,0,0
ltm_laura_68,LTM_Laura,15,0.09333333333333334,0.3333333333333333,1.2488888888888887,3.5789473684210527,0,2,3
atn_68,ATN,15,0.08888888888888889,0.26666666666666666,1.2222222222222219,5.472222222222222,0,2,2
adbm_68,ADBM,15,0.13333333333333333,0.4,1.16,4.6,0,3,3
niche_68,Niche,15,0.1111111111111111,0.26666666666666666,1.16,2.1724137931034484,0,0,
cascade_68,Cascade,15,0.09333333333333334,0.2,1.1466666666666667,2.56,0,0,
random_68,Random,15,0.10222222222222223,0.26666666666666666,1.1955555555555553,3.823529411764706,3,0,
maxent_68,MaxEnt,15,0.08,0.4,1.12,2.4545454545454546,4,2,
ltm_69,LTM,15,0.3022222222222222,0.0,1.5022222222222223,NaN,2444,0,0
ltm_laura_69,LTM_Laura,15,0.12444444444444444,0.13333333333333333,1.1733333333333331,3.25,2,0,2
atn_69,ATN,15,0.14666666666666667,0.13333333333333333,1.2800000000000002,4.166666666666667,0,0,2
adbm_69,ADBM,15,0.2222222222222222,0.2,1.4488888888888887,3.6122448979591835,0,0,3
niche_69,Niche,15,0.3333333333333333,0.13333333333333333,1.6622222222222223,4.269607843137255,0,0,
cascade_69,Cascade,15,0.27111111111111114,0.06666666666666667,1.44,5.861538461538461,0,0,
random_69,Random,15,0.26666666666666666,0.0,1.2666666666666664,NaN,9491,0,
maxent_69,MaxEnt,15,0.14666666666666667,0.3333333333333333,1.3688888888888888,4.84375,12,0,
ltm_70,LTM,15,0.3466666666666667,0.0,1.88,NaN,12685,0,0
ltm_laura_70,LTM_Laura,15,0.1111111111111111,0.2,1.208888888888889,4.333333333333333,0,1,3
atn_70,ATN,15,0.13777777777777778,0.06666666666666667,1.302222222222222,5.565217391304348,0,0,1
adbm_70,ADBM,15,0.17777777777777778,0.2,1.3155555555555554,4.529411764705882,0,1,3
niche_70,Niche,15,0.2,0.3333333333333333,1.328888888888889,2.4714285714285715,0,1,
cascade_70,Cascade,15,0.24444444444444444,0.06666666666666667,1.4266666666666665,5.260188087774295,0,0,
random_70,Random,15,0.22666666666666666,0.06666666666666667,1.2266666666666666,NaN,1759,0,
maxent_70,MaxEnt,15,0.1511111111111111,0.26666666666666666,1.2933333333333332,3.2666666666666666,10,0,
ltm_71,LTM,15,0.27555555555555555,0.0,1.3199999999999998,NaN,5373,0,0
ltm_laura_71,LTM_Laura,15,0.12,0.13333333333333333,1.1644444444444444,2.9047619047619047,4,0,2
atn_71,ATN,15,0.1288888888888889,0.2,1.1733333333333331,2.675,0,0,3
adbm_71,ADBM,15,0.10222222222222223,0.4,1.1066666666666665,4.892857142857143,0,3,4
niche_71,Niche,15,0.19555555555555557,0.4,1.3688888888888893,4.083333333333333,0,1,
cascade_71,Cascade,15,0.2,0.13333333333333333,1.3199999999999998,4.535087719298246,0,0,
random_71,Random,15,0.21777777777777776,0.0,1.2177777777777776,NaN,1829,0,
maxent_71,MaxEnt,15,0.17777777777777778,0.2,1.431111111111111,4.28169014084507,5,0,
ltm_72,LTM,15,0.28444444444444444,0.0,1.711111111111111,NaN,962,0,0
ltm_laura_72,LTM_Laura,15,0.18222222222222223,0.06666666666666667,1.3733333333333333,0.0,3,1,0
atn_72,ATN,15,0.11555555555555555,0.2,1.2355555555555555,4.633540372670807,0,1,2
adbm_72,ADBM,15,0.12,0.4,1.2,2.5277777777777777,0,3,4
niche_72,Niche,15,0.035555555555555556,0.6666666666666666,1.0355555555555553,0.5714285714285714,0,6,
cascade_72,Cascade,15,0.08444444444444445,0.4,1.182222222222222,3.59375,0,0,
random_72,Random,15,0.07111111111111111,0.26666666666666666,1.0933333333333333,3.5833333333333335,0,1,
maxent_72,MaxEnt,15,0.06222222222222222,0.6,1.0666666666666664,0.625,1,4,
ltm_73,LTM,15,0.36,0.06666666666666667,1.7555555555555558,0.0,127604,1,0
ltm_laura_73,LTM_Laura,15,0.17333333333333334,0.06666666666666667,1.3066666666666669,5.2105263157894735,6,0,1
atn_73,ATN,15,0.18222222222222223,0.13333333333333333,1.3644444444444448,5.720670391061453,0,0,2
adbm_73,ADBM,15,0.22666666666666666,0.2,1.391111111111111,5.630872483221476,0,0,3
niche_73,Niche,15,0.16444444444444445,0.26666666666666666,1.3244444444444445,2.8823529411764706,0,1,
cascade_73,Cascade,15,0.18666666666666668,0.06666666666666667,1.3511111111111112,5.195652173913044,0,0,
random_73,Random,15,0.20444444444444446,0.0,1.4222222222222218,NaN,1008,0,
maxent_73,MaxEnt,15,0.10666666666666667,0.26666666666666666,1.1999999999999997,3.5319148936170213,1,1,
ltm_74,LTM,15,0.3022222222222222,0.06666666666666667,1.7111111111111115,0.0,1564,1,0
ltm_laura_74,LTM_Laura,15,0.14666666666666667,0.06666666666666667,1.2533333333333332,5.444444444444445,7,0,1
atn_74,ATN,15,0.10222222222222223,0.3333333333333333,1.1422222222222225,3.2051282051282053,0,2,3
adbm_74,ADBM,15,0.21333333333333335,0.13333333333333333,1.3377777777777775,4.103448275862069,0,0,2
niche_74,Niche,15,0.07111111111111111,0.3333333333333333,1.0888888888888888,1.6428571428571428,0,2,
cascade_74,Cascade,15,0.04,0.5333333333333333,1.0666666666666667,1.1111111111111112,0,3,
random_74,Random,15,0.05333333333333334,0.3333333333333333,1.0799999999999998,1.2222222222222223,1,2,
maxent_74,MaxEnt,15,0.04,0.6,1.0488888888888888,1.1666666666666667,0,5,
ltm_75,LTM,15,0.27555555555555555,0.0,1.631111111111111,NaN,1051,0,0
ltm_laura_75,LTM_Laura,15,0.09333333333333334,0.2,1.1777777777777776,3.2857142857142856,1,1,2
atn_75,ATN,15,0.10666666666666667,0.4,1.1777777777777776,3.66,0,2,5
adbm_75,ADBM,15,0.2311111111111111,0.3333333333333333,1.4355555555555555,3.624,0,2,4
niche_75,Niche,15,0.08444444444444445,0.26666666666666666,1.111111111111111,2.25,0,1,
cascade_75,Cascade,15,0.1288888888888889,0.2,1.2133333333333334,2.8636363636363638,0,0,
random_75,Random,15,0.09777777777777778,0.13333333333333333,1.1555555555555554,5.4,1,1,
maxent_75,MaxEnt,15,0.08,0.26666666666666666,1.1066666666666665,2.0,0,1,
ltm_76,LTM,15,0.2088888888888889,0.06666666666666667,1.4933333333333332,4.166666666666667,64,0,1
ltm_laura_76,LTM_Laura,15,0.12,0.2,1.2,4.395348837209302,0,1,2
atn_76,ATN,15,0.11555555555555555,0.06666666666666667,1.208888888888889,6.4035087719298245,0,0,1
adbm_76,ADBM,15,0.12,0.2,1.1244444444444446,4.782608695652174,0,1,2
niche_76,Niche,15,0.09777777777777778,0.4666666666666667,1.1377777777777776,1.5833333333333333,0,2,
cascade_76,Cascade,15,0.13333333333333333,0.3333333333333333,1.2355555555555555,2.9444444444444446,0,0,
random_76,Random,15,0.15555555555555556,0.06666666666666667,1.1555555555555552,NaN,75,0,
maxent_76,MaxEnt,15,0.11555555555555555,0.2,1.16,4.0,11,0,
ltm_77,LTM,15,0.2577777777777778,0.06666666666666667,1.6444444444444446,4.375,385,0,1
ltm_laura_77,LTM_Laura,15,0.11555555555555555,0.26666666666666666,1.1999999999999997,3.759259259259259,0,2,3
atn_77,ATN,15,0.14666666666666667,0.26666666666666666,1.271111111111111,3.3095238095238093,0,2,3
adbm_77,ADBM,15,0.27555555555555555,0.2,1.5466666666666666,3.678391959798995,0,1,3
niche_77,Niche,15,0.1288888888888889,0.4666666666666667,1.1733333333333331,1.9534883720930232,0,0,
cascade_77,Cascade,15,0.07555555555555556,0.4666666666666667,1.1288888888888886,1.7333333333333334,0,2,
random_77,Random,15,0.10666666666666667,0.06666666666666667,1.133333333333333,3.6,5,0,
maxent_77,MaxEnt,15,0.1111111111111111,0.4666666666666667,1.1822222222222223,2.9310344827586206,2,1,
ltm_78,LTM,15,0.28,0.06666666666666667,1.564444444444444,5.133956386292835,13,0,1
ltm_laura_78,LTM_Laura,15,0.10666666666666667,0.26666666666666666,1.1777777777777778,3.625,2,2,3
atn_78,ATN,15,0.13777777777777778,0.06666666666666667,1.2755555555555556,5.2631578947368425,0,0,1
adbm_78,ADBM,15,0.19111111111111112,0.13333333333333333,1.3911111111111112,4.284090909090909,0,0,2
niche_78,Niche,15,0.10222222222222223,0.4,1.1555555555555557,1.7692307692307692,0,1,
cascade_78,Cascade,15,0.16444444444444445,0.26666666666666666,1.3244444444444445,3.2794117647058822,0,1,
random_78,Random,15,0.18666666666666668,0.2,1.3644444444444441,4.818181818181818,143,0,
maxent_78,MaxEnt,15,0.1511111111111111,0.3333333333333333,1.2355555555555555,4.590163934426229,11,2,
ltm_79,LTM,15,0.25333333333333335,0.0,1.5111111111111108,NaN,588,0,0
ltm_laura_79,LTM_Laura,15,0.12,0.06666666666666667,1.2444444444444442,5.2727272727272725,2,0,1
atn_79,ATN,15,0.10222222222222223,0.2,1.1733333333333331,2.8285714285714287,0,0,3
adbm_79,ADBM,15,0.21333333333333335,0.13333333333333333,1.2977777777777777,4.842696629213483,0,1,2
niche_79,Niche,15,0.3111111111111111,0.26666666666666666,1.591111111111111,4.283482142857143,0,0,
cascade_79,Cascade,15,0.28888888888888886,0.13333333333333333,1.5288888888888892,5.63849765258216,0,0,
random_79,Random,15,0.27555555555555555,0.0,1.2755555555555553,NaN,18881,0,
maxent_79,MaxEnt,15,0.11555555555555555,0.26666666666666666,1.2,4.611111111111111,7,1,
ltm_80,LTM,15,0.28,0.0,1.666666666666667,NaN,720,0,0
ltm_laura_80,LTM_Laura,15,0.13333333333333333,0.13333333333333333,1.3377777777777777,4.591836734693878,2,0,2
atn_80,ATN,15,0.1288888888888889,0.13333333333333333,1.2888888888888888,4.523809523809524,0,0,2
adbm_80,ADBM,15,0.18222222222222223,0.13333333333333333,1.422222222222222,4.197368421052632,0,0,2
niche_80,Niche,15,0.24444444444444444,0.2,1.5066666666666666,3.6666666666666665,0,0,
cascade_80,Cascade,15,0.22666666666666666,0.2,1.5288888888888887,4.45945945945946,0,0,
random_80,Random,15,0.2,0.0,1.3866666666666667,NaN,538,0,
maxent_80,MaxEnt,15,0.1511111111111111,0.3333333333333333,1.2444444444444442,3.593220338983051,3,1,
ltm_81,LTM,15,0.24444444444444444,0.06666666666666667,1.4622222222222223,3.54,120,0,1
ltm_laura_81,LTM_Laura,15,0.08888888888888889,0.26666666666666666,1.1377777777777776,2.466666666666667,2,1,3
atn_81,ATN,15,0.11555555555555555,0.3333333333333333,1.1777777777777776,2.35,0,1,4
adbm_81,ADBM,15,0.1511111111111111,0.13333333333333333,1.222222222222222,2.625,0,0,2
niche_81,Niche,15,0.035555555555555556,0.6666666666666666,1.0399999999999998,0.5714285714285714,0,7,
cascade_81,Cascade,15,0.08444444444444445,0.4,1.1199999999999999,1.7777777777777777,0,2,
random_81,Random,15,0.06666666666666667,0.4,1.0888888888888888,1.5714285714285714,0,1,
maxent_81,MaxEnt,15,0.044444444444444446,0.6666666666666666,1.0622222222222222,1.25,0,4,
ltm_82,LTM,15,0.30666666666666664,0.0,1.6977777777777778,NaN,616,0,0
ltm_laura_82,LTM_Laura,15,0.1288888888888889,0.13333333333333333,1.2311111111111113,4.666666666666667,1,0,2
atn_82,ATN,15,0.16,0.06666666666666667,1.2711111111111109,5.695121951219512,0,0,1
adbm_82,ADBM,15,0.1288888888888889,0.26666666666666666,1.1466666666666667,4.28,0,0,4
niche_82,Niche,15,0.26222222222222225,0.2,1.311111111111111,4.546583850931677,0,0,
cascade_82,Cascade,15,0.21777777777777776,0.13333333333333333,1.382222222222222,4.934579439252336,0,0,
random_82,Random,15,0.26666666666666666,0.0,1.2666666666666664,NaN,21555,0,
maxent_82,MaxEnt,15,0.1511111111111111,0.3333333333333333,1.2666666666666666,3.5535714285714284,2,1,
ltm_83,LTM,15,0.3377777777777778,0.0,1.5822222222222222,NaN,64892,0,0
ltm_laura_83,LTM_Laura,15,0.18666666666666668,0.0,1.2399999999999998,NaN,16,0,0
atn_83,ATN,15,0.15555555555555556,0.26666666666666666,1.182222222222222,5.465454545454546,0,0,4
adbm_83,ADBM,15,0.23555555555555555,0.26666666666666666,1.2533333333333332,5.853503184713376,0,0,4
niche_83,Niche,15,0.1288888888888889,0.06666666666666667,1.2133333333333334,2.652173913043478,0,0,
cascade_83,Cascade,15,0.18222222222222223,0.26666666666666666,1.3422222222222222,4.009615384615385,0,0,
random_83,Random,15,0.18222222222222223,0.06666666666666667,1.2222222222222219,3.8,112,0,
maxent_83,MaxEnt,15,0.17333333333333334,0.26666666666666666,1.346666666666667,3.7777777777777777,64,2,
ltm_84,LTM,15,0.3333333333333333,0.06666666666666667,1.8177777777777775,6.002252252252252,674,0,1
ltm_laura_84,LTM_Laura,15,0.17333333333333334,0.06666666666666667,1.328888888888889,3.2222222222222223,2,0,1
atn_84,ATN,15,0.19555555555555557,0.06666666666666667,1.3822222222222222,5.313253012048193,0,0,1
adbm_84,ADBM,15,0.24444444444444444,0.06666666666666667,1.6088888888888888,5.0675675675675675,0,0,1
niche_84,Niche,15,0.16444444444444445,0.2,1.28,2.925925925925926,0,0,
cascade_84,Cascade,15,0.17777777777777778,0.13333333333333333,1.328888888888889,3.8823529411764706,0,0,
random_84,Random,15,0.1688888888888889,0.0,1.2888888888888888,NaN,67,0,
maxent_84,MaxEnt,15,0.18222222222222223,0.06666666666666667,1.1822222222222218,0.0,421,1,
ltm_85,LTM,15,0.26666666666666666,0.06666666666666667,1.528888888888889,4.52054794520548,7,0,1
ltm_laura_85,LTM_Laura,15,0.12,0.26666666666666666,1.1422222222222222,2.0,21,1,3
atn_85,ATN,15,0.07555555555555556,0.26666666666666666,1.102222222222222,4.722222222222222,0,2,2
adbm_85,ADBM,15,0.1111111111111111,0.3333333333333333,1.2044444444444444,4.666666666666667,0,3,4
niche_85,Niche,15,0.23555555555555555,0.2,1.3599999999999999,2.966386554621849,0,0,
cascade_85,Cascade,15,0.2311111111111111,0.26666666666666666,1.4088888888888889,3.636842105263158,0,0,
random_85,Random,15,0.23555555555555555,0.0,1.2355555555555553,NaN,3278,0,
maxent_85,MaxEnt,15,0.1688888888888889,0.13333333333333333,1.3244444444444443,4.055555555555555,58,0,
ltm_86,LTM,15,0.27111111111111114,0.0,1.5466666666666666,NaN,304,0,0
ltm_laura_86,LTM_Laura,15,0.14222222222222222,0.2,1.3244444444444445,1.5,4,2,3
atn_86,ATN,15,0.08888888888888889,0.3333333333333333,1.1688888888888884,4.216216216216216,0,1,4
adbm_86,ADBM,15,0.21777777777777776,0.2,1.4,3.1485148514851486,0,1,3
niche_86,Niche,15,0.09777777777777778,0.13333333333333333,1.151111111111111,3.076923076923077,0,0,
cascade_86,Cascade,15,0.12444444444444444,0.26666666666666666,1.16,2.926829268292683,0,0,
random_86,Random,15,0.12444444444444444,0.06666666666666667,1.2177777777777776,NaN,11,0,
maxent_86,MaxEnt,15,0.08444444444444445,0.3333333333333333,1.0977777777777777,1.8461538461538463,1,0,
ltm_87,LTM,15,0.26222222222222225,0.0,1.4666666666666666,NaN,66,0,0
ltm_laura_87,LTM_Laura,15,0.10222222222222223,0.0,1.2,NaN,1,0,0
atn_87,ATN,15,0.10222222222222223,0.26666666666666666,1.173333333333333,3.7358490566037736,0,0,4
adbm_87,ADBM,15,0.26222222222222225,0.2,1.5066666666666664,3.6785714285714284,0,0,3
niche_87,Niche,15,0.05333333333333334,0.6,1.0844444444444443,1.1428571428571428,0,4,
cascade_87,Cascade,15,0.035555555555555556,0.6,1.0488888888888888,0.9166666666666666,0,6,
random_87,Random,15,0.05333333333333334,0.4666666666666667,1.0844444444444443,1.75,0,2,
maxent_87,MaxEnt,15,0.03111111111111111,0.8,1.0355555555555553,0.5833333333333334,0,6,
ltm_88,LTM,15,0.26222222222222225,0.0,1.6222222222222225,NaN,2284,0,0
ltm_laura_88,LTM_Laura,15,0.12,0.26666666666666666,1.191111111111111,4.27710843373494,2,2,3
atn_88,ATN,15,0.13777777777777778,0.06666666666666667,1.2799999999999998,5.116666666666666,0,0,1
adbm_88,ADBM,15,0.23555555555555555,0.2,1.4444444444444442,4.717054263565892,0,1,2
niche_88,Niche,15,0.06666666666666667,0.2,1.0888888888888888,1.75,0,1,
cascade_88,Cascade,15,0.06222222222222222,0.5333333333333333,1.1022222222222224,1.4615384615384615,0,3,
random_88,Random,15,0.06222222222222222,0.3333333333333333,1.0755555555555556,1.1428571428571428,2,3,
maxent_88,MaxEnt,15,0.06222222222222222,0.6,1.0844444444444443,1.736842105263158,0,4,
ltm_89,LTM,15,0.24444444444444444,0.0,1.5155555555555558,NaN,87,0,0
ltm_laura_89,LTM_Laura,15,0.11555555555555555,0.13333333333333333,1.1911111111111112,1.0,4,1,1
atn_89,ATN,15,0.11555555555555555,0.2,1.1644444444444446,2.608695652173913,0,0,3
adbm_89,ADBM,15,0.19555555555555557,0.2,1.3422222222222224,3.5348837209302326,0,1,3
niche_89,Niche,15,0.14666666666666667,0.2,1.262222222222222,2.515151515151515,0,2,
cascade_89,Cascade,15,0.18222222222222223,0.13333333333333333,1.3288888888888886,4.142857142857143,0,0,
random_89,Random,15,0.17333333333333334,0.06666666666666667,1.311111111111111,2.6666666666666665,50,0,
maxent_89,MaxEnt,15,0.08444444444444445,0.4666666666666667,1.151111111111111,2.4210526315789473,1,3,
ltm_90,LTM,15,0.3244444444444444,0.0,1.6844444444444444,NaN,3615,0,0
ltm_laura_90,LTM_Laura,15,0.12444444444444444,0.13333333333333333,1.2399999999999998,4.5,2,1,2
atn_90,ATN,15,0.12444444444444444,0.2,1.248888888888889,3.685185185185185,0,0,3
adbm_90,ADBM,15,0.1688888888888889,0.13333333333333333,1.208888888888889,5.441860465116279,0,0,2
niche_90,Niche,15,0.2,0.13333333333333333,1.3066666666666664,3.590551181102362,0,1,
cascade_90,Cascade,15,0.2222222222222222,0.13333333333333333,1.4933333333333332,4.25984251968504,0,0,
random_90,Random,15,0.2311111111111111,0.0,1.4311111111111112,NaN,961,0,
maxent_90,MaxEnt,15,0.08888888888888889,0.26666666666666666,1.1377777777777776,1.5,5,3,
ltm_91,LTM,15,0.28,0.06666666666666667,1.6,5.069306930693069,432,0,1
ltm_laura_91,LTM_Laura,15,0.14222222222222222,0.0,1.2133333333333334,NaN,7,0,0
atn_91,ATN,15,0.1288888888888889,0.26666666666666666,1.1866666666666668,3.5588235294117645,0,0,4
adbm_91,ADBM,15,0.26666666666666666,0.06666666666666667,1.528888888888889,3.6363636363636362,0,0,1
niche_91,Niche,15,0.24,0.26666666666666666,1.533333333333333,4.09375,0,0,
cascade_91,Cascade,15,0.19111111111111112,0.13333333333333333,1.382222222222222,4.641221374045801,0,0,
random_91,Random,15,0.2088888888888889,0.06666666666666667,1.208888888888889,0.0,979,1,
maxent_91,MaxEnt,15,0.18666666666666668,0.2,1.2488888888888887,3.5714285714285716,13,0,
ltm_92,LTM,15,0.21777777777777776,0.13333333333333333,1.2977777777777777,5.467213114754099,30,1,1
ltm_laura_92,LTM_Laura,15,0.12444444444444444,0.06666666666666667,1.1866666666666665,0.0,6,1,1
atn_92,ATN,15,0.10222222222222223,0.26666666666666666,1.1733333333333331,4.0,0,0,4
adbm_92,ADBM,15,0.2577777777777778,0.2,1.3155555555555554,4.925465838509317,0,0,3
niche_92,Niche,15,0.24,0.13333333333333333,1.4311111111111112,3.557142857142857,0,0,
cascade_92,Cascade,15,0.21777777777777776,0.13333333333333333,1.4266666666666665,4.722222222222222,0,0,
random_92,Random,15,0.22666666666666666,0.0,1.2266666666666666,NaN,1061,0,
maxent_92,MaxEnt,15,0.16444444444444445,0.13333333333333333,1.3866666666666665,5.177777777777778,7,0,
ltm_93,LTM,15,0.29333333333333333,0.0,1.6133333333333335,NaN,681,0,0
ltm_laura_93,LTM_Laura,15,0.13333333333333333,0.06666666666666667,1.2266666666666666,3.55,1,0,1
atn_93,ATN,15,0.15555555555555556,0.13333333333333333,1.271111111111111,3.761904761904762,0,1,1
adbm_93,ADBM,15,0.2311111111111111,0.06666666666666667,1.3777777777777775,3.7421875,0,0,1
niche_93,Niche,15,0.14222222222222222,0.3333333333333333,1.271111111111111,3.388888888888889,0,1,
cascade_93,Cascade,15,0.15555555555555556,0.26666666666666666,1.231111111111111,2.3142857142857145,0,0,
random_93,Random,15,0.1511111111111111,0.0,1.182222222222222,NaN,63,0,
maxent_93,MaxEnt,15,0.13777777777777778,0.2,1.2666666666666666,3.475,5,1,
ltm_94,LTM,15,0.21333333333333335,0.0,1.5733333333333335,NaN,104,0,0
ltm_laura_94,LTM_Laura,15,0.1288888888888889,0.06666666666666667,1.2355555555555555,3.0,2,0,1
atn_94,ATN,15,0.12444444444444444,0.2,1.182222222222222,5.04,0,1,2
adbm_94,ADBM,15,0.1511111111111111,0.26666666666666666,1.1999999999999997,2.7,0,1,3
niche_94,Niche,15,0.08,0.6,1.102222222222222,2.238095238095238,0,1,
cascade_94,Cascade,15,0.14222222222222222,0.26666666666666666,1.2577777777777777,2.4444444444444446,0,0,
random_94,Random,15,0.13333333333333333,0.06666666666666667,1.1555555555555552,3.0,24,0,
maxent_94,MaxEnt,15,0.09333333333333334,0.3333333333333333,1.1288888888888888,2.5714285714285716,2,1,
ltm_95,LTM,15,0.25333333333333335,0.0,1.6,NaN,1092,0,0
ltm_laura_95,LTM_Laura,15,0.1111111111111111,0.13333333333333333,1.1955555555555553,4.947368421052632,1,0,2
atn_95,ATN,15,0.10222222222222223,0.2,1.1644444444444446,5.75,0,0,3
adbm_95,ADBM,15,0.23555555555555555,0.2,1.4799999999999998,4.7153846153846155,0,1,2
niche_95,Niche,15,0.11555555555555555,0.26666666666666666,1.1777777777777776,2.0434782608695654,0,0,
cascade_95,Cascade,15,0.16,0.2,1.3022222222222222,2.5714285714285716,0,0,
random_95,Random,15,0.15555555555555556,0.06666666666666667,1.1955555555555553,5.571428571428571,129,0,
maxent_95,MaxEnt,15,0.11555555555555555,0.3333333333333333,1.2533333333333332,3.588235294117647,10,3,
ltm_96,LTM,15,0.24888888888888888,0.0,1.728888888888889,NaN,1255,0,0
ltm_laura_96,LTM_Laura,15,0.11555555555555555,0.06666666666666667,1.1955555555555553,1.0,2,0,1
atn_96,ATN,15,0.08444444444444445,0.4,1.182222222222222,3.3658536585365852,0,5,4
adbm_96,ADBM,15,0.19111111111111112,0.26666666666666666,1.431111111111111,4.2682926829268295,0,2,3
niche_96,Niche,15,0.31555555555555553,0.2,1.613333333333333,4.361194029850746,0,0,
cascade_96,Cascade,15,0.30666666666666664,0.06666666666666667,1.6488888888888888,5.3890625,0,0,
random_96,Random,15,0.29333333333333333,0.0,1.2933333333333332,NaN,27804,0,
maxent_96,MaxEnt,15,0.19111111111111112,0.2,1.2577777777777779,4.048780487804878,20,1,
ltm_97,LTM,15,0.38666666666666666,0.0,1.8577777777777778,NaN,15989,0,0
ltm_laura_97,LTM_Laura,15,0.11555555555555555,0.13333333333333333,1.151111111111111,2.5,4,0,2
atn_97,ATN,15,0.17777777777777778,0.06666666666666667,1.3199999999999998,5.302158273381295,0,0,1
adbm_97,ADBM,15,0.10222222222222223,0.26666666666666666,1.2533333333333332,3.3333333333333335,0,2,3
niche_97,Niche,15,0.10666666666666667,0.4,1.151111111111111,1.68,0,2,
cascade_97,Cascade,15,0.1111111111111111,0.3333333333333333,1.1955555555555555,2.375,0,0,
random_97,Random,15,0.1288888888888889,0.06666666666666667,1.2044444444444442,5.5,8,0,
maxent_97,MaxEnt,15,0.11555555555555555,0.13333333333333333,1.1777777777777776,4.357142857142857,2,0,
ltm_98,LTM,15,0.2577777777777778,0.0,1.3688888888888888,NaN,63,0,0
ltm_laura_98,LTM_Laura,15,0.11555555555555555,0.06666666666666667,1.222222222222222,4.9411764705882355,1,0,1
atn_98,ATN,15,0.09333333333333334,0.06666666666666667,1.1688888888888889,5.0,0,0,1
adbm_98,ADBM,15,0.18666666666666668,0.2,1.4355555555555555,4.4868421052631575,0,2,2
niche_98,Niche,15,0.08888888888888889,0.4,1.111111111111111,2.0,0,2,
cascade_98,Cascade,15,0.10222222222222223,0.3333333333333333,1.1466666666666663,2.4615384615384617,0,0,
random_98,Random,15,0.13777777777777778,0.0,1.2444444444444442,NaN,27,0,
maxent_98,MaxEnt,15,0.1288888888888889,0.3333333333333333,1.2355555555555555,4.461538461538462,2,0,
ltm_99,LTM,15,0.26666666666666666,0.06666666666666667,1.5199999999999998,3.6,575,0,1
ltm_laura_99,LTM_Laura,15,0.10222222222222223,0.2,1.1777777777777776,3.84,2,1,2
atn_99,ATN,15,0.1111111111111111,0.3333333333333333,1.1688888888888889,2.6666666666666665,0,1,4
adbm_99,ADBM,15,0.20444444444444446,0.2,1.2355555555555555,5.158536585365853,0,1,2
niche_99,Niche,15,0.1111111111111111,0.3333333333333333,1.1377777777777778,1.3076923076923077,0,1,
cascade_99,Cascade,15,0.2222222222222222,0.26666666666666666,1.417777777777778,3.618181818181818,0,0,
random_99,Random,15,0.15555555555555556,0.0,1.2844444444444443,NaN,12,0,
maxent_99,MaxEnt,15,0.10666666666666667,0.3333333333333333,1.2044444444444442,4.297297297297297,3,2,
ltm_100,LTM,15,0.24,0.0,1.3155555555555554,NaN,38,0,0
ltm_laura_100,LTM_Laura,15,0.08444444444444445,0.26666666666666666,1.1244444444444441,3.6842105263157894,1,0,4
atn_100,ATN,15,0.11555555555555555,0.2,1.1777777777777776,2.357142857142857,0,0,3
adbm_100,ADBM,15,0.19555555555555557,0.2,1.2888888888888888,5.764705882352941,0,1,2
niche_100,Niche,15,0.1288888888888889,0.4,1.2044444444444444,2.076923076923077,0,1,
cascade_100,Cascade,15,0.22666666666666666,0.06666666666666667,1.431111111111111,4.1,0,0,
random_100,Random,15,0.2311111111111111,0.06666666666666667,1.2311111111111108,NaN,3131,0,
maxent_100,MaxEnt,15,0.21333333333333335,0.06666666666666667,1.4444444444444444,5.742857142857143,127,0,
